user_id,article_1,article_2,article_3,article_4,article_5
202075,64329,162655,156560,198659,199198
202076,123818,234698,123290,123909,235870
202077,272143,156560,272218,301030,97082
202078,272143,160417,158536,199198,114456
202079,156560,158536,160417,156447,300082
202080,108855,286321,123909,276970,272143
202081,237524,207982,203241,157078,214709
202082,293114,272143,214800,156560,169151
202083,272143,158536,160417,199197,156619
202084,158536,218337,272143,162655,175040
202085,95716,199198,336223,198659,64329
202086,283433,158536,156560,58606,64329
202087,198659,199198,64329,166581,324823
202088,158536,162655,218337,64329,160974
202089,299945,198659,64329,166581,48403
202090,272143,123757,123290,313431,124352
202091,272143,324823,199198,166581,218337
202092,158536,162655,218337,64329,160974
202093,272143,299697,175040,10034,64329
202094,156560,199198,160417,158536,166581
202095,64329,272143,324823,199198,166581
202096,285706,278753,282915,158660,157934
202097,245702,331128,225363,321118,272143
202098,272143,336221,64329,129591,156624
202099,272143,124177,199198,215861,197151
202100,272143,175040,166581,199198,218337
202101,272143,199198,203890,166581,293114
202102,293513,198659,64329,123818,166581
202103,202355,272143,156654,156560,293301
202104,166581,234698,198659,124748,123290
202105,70649,72217,15306,61554,235854
202106,158536,162655,160417,272143,175040
202107,156560,158536,156447,272143,162655
202108,111043,348093,160940,168623,293114
202109,198659,162655,199198,64329,224088
202110,289090,199198,234267,277492,64329
202111,166581,175040,198659,271262,162655
202112,234698,352424,199197,158536,352385
202113,198659,133160,303565,64329,336380
202114,64329,234698,199198,95716,198659
202115,123818,123290,124177,124352,124228
202116,198659,166581,293114,64329,95716
202117,272143,175040,166581,207489,162655
202118,199198,166581,198659,224658,156560
202119,336245,288440,272143,124749,336221
202120,199197,285719,289126,64329,198659
202121,272143,175040,199198,166581,218337
202122,237524,276946,111210,214800,236951
202123,293050,198659,64329,199198,175040
202124,158536,64329,160417,272143,156624
202125,111892,198980,111088,111506,111587
202126,234698,336223,235870,288320,133160
202127,129434,87224,270799,303565,235652
202128,166581,198659,324823,162655,224658
202129,48403,157078,158906,293050,64329
202130,198659,199198,64329,166581,324823
202131,198659,199198,123909,64329,166581
202132,336220,336380,233717,198659,234267
202133,156560,162765,337890,272143,158536
202134,272143,199198,175040,166581,324823
202135,254808,199078,255494,292570,254825
202136,32082,198659,29953,234269,199198
202137,199198,175040,166581,233717,156560
202138,100677,100473,86552,286222,86540
202139,181553,184141,178794,183339,183648
202140,336221,156964,300082,133160,235616
202141,199198,64329,96210,224658,166581
202142,234698,123909,235870,168623,234267
202143,293050,64329,69901,289162,162655
202144,123818,59057,123290,271261,234698
202145,277491,64329,234267,235854,199198
202146,336220,133160,303180,31836,233688
202147,199198,166581,324823,235616,289090
202148,272143,160974,156560,257422,160417
202149,183176,272143,284339,175040,288435
202150,160417,160974,158536,199198,272143
202151,199198,336380,166581,324823,162655
202152,337192,234267,277491,272143,206735
202153,20691,336245,32088,234698,156560
202154,198659,64329,199198,175040,129434
202155,124748,156560,158536,123757,331738
202156,271262,272143,236951,225010,283764
202157,272143,175040,166581,162655,198659
202158,156560,198659,199198,199197,64329
202159,289090,199198,336220,255354,175040
202160,272143,299697,175040,10034,64329
202161,272143,124748,156560,158536,172576
202162,277107,233688,39894,128260,272143
202163,199197,124749,48403,336380,64329
202164,123290,124352,123818,234698,123757
202165,156560,64329,158536,162655,198659
202166,336245,288440,198659,32088,162655
202167,198659,199198,64329,166581,324823
202168,209236,218028,331116,198659,199198
202169,95716,48403,300082,59057,336220
202170,209236,218028,293471,69597,83890
202171,199198,124748,166581,156560,198659
202172,156560,162765,337890,272143,158536
202173,123818,124748,124350,272143,124177
202174,198659,199198,64329,32486,166581
202175,198659,199198,64329,166581,324823
202176,158536,218337,272143,162655,175040
202177,48403,119193,199198,203890,124748
202178,257291,123909,64329,198659,214709
202179,64329,162655,156560,218337,166581
202180,64329,272143,324823,199198,166581
202181,272143,175040,166581,199198,218337
202182,199198,96210,166581,336245,175040
202183,198659,199198,64329,166581,324823
202184,272143,299697,156843,175040,300470
202185,198659,199198,64329,166581,324823
202186,199198,235616,111355,119193,64329
202187,198659,199198,64329,166581,324823
202188,156560,162765,337890,272143,158536
202189,272143,175040,166581,199198,218337
202190,64329,272143,324823,199198,166581
202191,70092,156654,293301,276970,309348
202192,177920,218028,177494,123613,176793
202193,95716,235870,300082,272143,64329
202194,336223,59057,31836,133160,198659
202195,156560,162765,337890,272143,158536
202196,96210,95716,272143,233688,336245
202197,156560,218028,198659,199198,199197
202198,336245,288440,156560,158536,337441
202199,336254,272143,123757,84020,64329
202200,175472,160341,272218,285342,338161
202201,272143,175040,166581,199198,218337
202202,156560,198659,199198,199197,64329
202203,272143,198659,182394,64329,224658
202204,336223,235870,123757,277491,235616
202205,198659,64329,95716,119193,224658
202206,156560,198659,199198,199197,64329
202207,156560,162765,337890,272143,158536
202208,272143,160132,111210,198659,214800
202209,336245,336220,288440,159762,168623
202210,124748,124228,124350,124177,272143
202211,209236,293114,218028,156560,337735
202212,158536,160974,286321,270607,108855
202213,272143,336221,199198,129591,224658
202214,272143,199198,166581,324823,206571
202215,64329,272143,324823,199198,166581
202216,233688,234698,336220,289090,128260
202217,234698,336223,336220,235870,235616
202218,123290,124352,124228,124748,156560
202219,235854,277491,272143,202381,277492
202220,156560,95716,235616,234698,64329
202221,272143,175040,166581,199198,218337
202222,336221,358109,156964,214631,300082
202223,284547,67185,172034,283505,348112
202224,272143,175040,166581,199198,218337
202225,157078,161801,234698,63307,206098
202226,324823,272143,299767,300755,348111
202227,198659,199198,64329,166581,324823
202228,64329,156560,124748,198659,175040
202229,235616,206735,161506,237524,208531
202230,237524,234698,124350,156624,123290
202231,284547,156560,338350,234267,199198
202232,124177,199197,336221,124194,124176
202233,272143,48403,199198,166581,119193
202234,64329,199198,198659,324823,166581
202235,123757,123818,123290,336220,289090
202236,124748,123289,124228,124350,161602
202237,199198,353393,272557,70591,133203
202238,234698,272143,208539,235870,336223
202239,158536,218337,272143,162655,175040
202240,159762,289126,285719,199197,272143
202241,272143,336221,175040,95716,166581
202242,156560,160417,158536,272143,160974
202243,272143,48403,199198,336221,166581
202244,87224,31520,87228,303565,234987
202245,272143,175040,199198,158536,166581
202246,158536,64329,160417,166581,272143
202247,71601,158536,272143,160417,166581
202248,272143,175040,166581,199198,218337
202249,198659,336221,64329,199198,235870
202250,315105,336223,289090,300082,175040
202251,235870,95716,156964,29953,234269
202252,272143,299697,175040,10034,64329
202253,336221,234267,354086,337192,277107
202254,199198,166581,324823,198659,156560
202255,336220,198659,64329,234267,337192
202256,336221,234698,266235,64329,354086
202257,198659,199198,64329,166581,324823
202258,160417,162655,300470,16129,158082
202259,234267,95716,337192,156964,348093
202260,31407,32559,124350,123290,133160
202261,272143,175040,156560,166581,235230
202262,199198,64329,166581,324823,224658
202263,272143,70519,198659,156560,182394
202264,64329,214800,198659,175040,199198
202265,199197,64329,198659,156619,199198
202266,64329,199197,198659,199198,324823
202267,272143,175040,166581,199198,218337
202268,64329,199197,156624,198659,199198
202269,289126,272143,257291,70591,208539
202270,71601,58580,272143,20691,175040
202271,272143,198659,182394,64329,224658
202272,293062,293050,331737,293114,272143
202273,123757,123290,156560,158536,124352
202274,64329,183176,198659,270607,175040
202275,336221,156964,214631,300082,315105
202276,254404,255494,255486,255947,254388
202277,272143,123818,175040,124228,166581
202278,156560,198659,199198,199197,64329
202279,123757,124748,336221,123290,123818
202280,239677,210798,211484,307054,181585
202281,238851,233854,236172,224069,234980
202282,293050,96755,124749,272143,156560
202283,199197,157478,272143,283009,354086
202284,272143,299697,175040,10034,64329
202285,218028,202559,348093,96210,186039
202286,64329,234698,199198,198659,95716
202287,152085,191730,156084,199198,64329
202288,272143,158536,218337,336221,162655
202289,272143,175040,166581,199198,218337
202290,156560,234980,233854,236021,232955
202291,336221,300082,235870,272143,64409
202292,336245,166581,288440,198659,324823
202293,272143,156560,66672,158536,160417
202294,272143,235715,199198,64329,198659
202295,119193,288320,64329,133160,199198
202296,156560,198659,199198,199197,64329
202297,156560,199198,175040,166581,348093
202298,156447,181976,144875,171627,207004
202299,168300,156560,84892,83572,237835
202300,336221,348112,156964,235616,39894
202301,156560,207994,336245,161602,20691
202302,272143,299697,175040,10034,64329
202303,123289,272143,123290,124177,175040
202304,199197,272143,156619,123613,235230
202305,336223,198659,288320,303180,64329
202306,293513,245161,64329,162107,50504
202307,156560,198659,199198,202381,207603
202308,64329,199198,198659,289090,336220
202309,209013,156560,158536,283009,336254
202310,156560,119534,354086,198659,123757
202311,156560,162765,337890,272143,158536
202312,336223,234698,156560,336221,31836
202313,158536,272143,156654,160974,293301
202314,313619,336801,285342,305933,156625
202315,272143,175040,166581,199198,218337
202316,175040,199198,156560,166581,198659
202317,96793,95645,293114,108856,97458
202318,199197,272143,156619,235230,158536
202319,158536,202636,236207,160974,156624
202320,156560,199198,175040,166581,324823
202321,199198,276970,133285,166581,156560
202322,111043,32082,124748,198659,64329
202323,203199,156560,160417,284913,208539
202324,87555,233717,160417,158536,87554
202325,162655,158536,209236,218028,162300
202326,156560,162765,337890,272143,158536
202327,289090,234698,70999,289126,264771
202328,199198,32082,166581,48403,336221
202329,158536,162655,218337,64329,160974
202330,138523,114890,218588,220553,237436
202331,336223,234698,336220,96210,166581
202332,199198,166581,324823,198659,108856
202333,272143,156560,158536,160417,175040
202334,96755,70999,124749,233997,293301
202335,199197,286161,313431,129029,236207
202336,156560,36908,64329,195126,198659
202337,336245,95716,198659,156964,166581
202338,313061,329481,332353,331408,65050
202339,158536,108855,160417,286321,123909
202340,158536,272143,124748,62434,156619
202341,156560,348096,283009,198659,336254
202342,199198,64329,95716,198659,324823
202343,272143,199198,166581,324823,218337
202344,272143,175040,64329,285808,10034
202345,336221,48403,271261,156560,59057
202346,158536,156624,64329,272143,264771
202347,64329,58580,199198,198659,324823
202348,289003,157478,97530,331116,57966
202349,119193,198659,64329,31836,270229
202350,272143,293114,159762,284985,160940
202351,175040,199198,336220,166581,234269
202352,301015,161801,59057,124748,133160
202353,168623,123757,293301,166414,123818
202354,199198,157078,20691,203241,156560
202355,272143,209236,175040,218028,199198
202356,272143,156560,289090,313431,233717
202357,65404,75302,65403,76636,65055
202358,336221,234698,59057,119193,156560
202359,198659,64329,166581,133160,336380
202360,235230,206168,199197,284547,313431
202361,64329,199198,277491,198659,234267
202362,272143,158536,156560,175040,218337
202363,64329,199198,198659,324823,166581
202364,272143,36161,2303,299697,199198
202365,272143,199198,166581,156560,198659
202366,272143,336223,133160,175040,48403
202367,124748,124177,124228,124176,199198
202368,199197,64329,156619,160417,158536
202369,272143,199198,166581,324823,218337
202370,156560,161801,199198,234698,166581
202371,272143,299697,175040,10034,64329
202372,160417,156560,166581,199198,64329
202373,176885,178093,177075,41456,114006
202374,156560,198659,199198,199197,64329
202375,119534,218028,272143,181585,111043
202376,59057,119193,271261,234698,336801
202377,209236,272143,156560,108856,218028
202378,156560,162765,337890,272143,158536
202379,156560,162765,337890,272143,158536
202380,336220,235616,277491,300082,315105
202381,199198,175040,156560,198659,166581
202382,348112,64329,272143,324823,348109
202383,234698,272143,235870,156560,336223
202384,20691,336220,331116,271262,183176
202385,156560,64329,160417,162655,166581
202386,272143,175040,166581,199198,218337
202387,202355,272143,202559,276970,123909
202388,95716,235870,198659,199198,64329
202389,336245,20691,198659,64329,199198
202390,198659,199198,64329,166581,324823
202391,288440,96127,272143,336254,218028
